Overall Qual,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Transformed Mas Vnr Area,Transformed Lot Area,Transformed 1st Flr SF,Transformed Gr Liv Area,Transformed Pool Area,Neighborhood_Gilbert,Neighborhood_GrnHill,Neighborhood_NWAmes,Neighborhood_NridgHt,Neighborhood_StoneBr,Neighborhood_Veenker,Roof Matl_ClyTile,Roof Matl_CompShg,Roof Matl_Tar&Grv,Roof Matl_WdShngl,Mas Vnr Type_None,Garage Type_2Types,Garage Type_None,Misc Feature_Elev,Kitchen Qual_encoded,Pool QC_encoded,Bsmt Exposure_encoded,Functional_encoded,Has Garage
7,2,0,3,1,7,0,2,5.58,9.22,7.2,7.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
7,1,1,3,1,6,0,2,5.13,9.17,7.06,7.06,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,2,0,3,1,6,0,1,0.0,9.19,6.89,6.89,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
5,1,0,3,1,6,0,2,0.0,9.17,6.96,6.96,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,1,4,1,7,0,2,5.71,9.06,6.79,7.48,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,7,1
6,1,0,2,1,4,1,2,5.32,9.14,6.88,6.88,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
5,1,1,3,1,5,0,1,5.13,9.04,6.96,6.96,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
5,1,0,3,1,6,0,1,0.0,9.04,6.8,6.8,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,4,7,1
5,1,0,3,1,6,0,1,0.0,9.19,6.96,6.96,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,6,0,1,4.95,9.17,7.04,7.04,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
5,1,1,1,1,6,0,2,5.12,9.13,7.09,7.09,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,7,1
6,2,1,4,1,8,1,2,5.53,9.6,7.0,7.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,1,0,3,1,6,0,1,0.0,9.27,6.96,6.96,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,5,0,2,0.0,9.12,6.76,6.76,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,2,0,4,2,8,0,2,4.81,9.04,7.45,7.45,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
6,2,0,3,1,7,2,1,0.0,9.08,7.36,7.36,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,2,6,1
6,1,0,3,1,6,2,1,6.05,9.08,7.13,7.13,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
6,1,1,3,1,7,1,2,4.73,9.25,7.31,7.31,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,1,1,4,1,7,1,2,0.0,9.14,6.58,7.27,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,0,2,1,6,0,1,4.66,9.25,7.0,7.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,7,1
5,1,1,3,1,6,0,2,4.45,9.1,6.96,6.96,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,1,7,1
5,1,0,3,1,6,0,1,4.49,9.29,7.13,7.13,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
6,1,0,2,1,4,1,1,0.0,9.05,6.71,6.71,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,2,1,4,1,1,0.0,9.34,6.92,6.92,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,2,1,5,1,1,0.0,9.18,6.95,6.95,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,1,3,1,5,0,1,0.0,8.46,6.65,7.12,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,0,2,1,4,0,0,0.0,8.68,6.77,6.77,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,7,0
4,1,0,1,1,5,0,2,4.69,8.67,6.62,6.62,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,7,1
5,1,0,3,1,5,0,2,0.0,8.91,6.84,7.13,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,7,1,2,0.0,9.17,7.27,7.27,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,6,1
5,1,0,2,1,6,1,1,5.02,9.29,7.39,7.39,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,6,1
5,1,0,3,1,7,0,1,4.98,9.17,7.1,7.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,2,0,4,1,7,0,2,3.81,9.28,7.67,7.67,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,4,1
6,1,0,3,1,5,2,1,0.0,9.16,6.87,7.36,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,7,1
5,1,1,3,1,7,1,1,0.0,9.16,6.93,7.46,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,6,1
5,1,0,2,1,5,0,1,0.0,9.2,6.84,6.84,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,2,0,4,2,8,0,2,0.0,9.1,7.37,7.37,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,0,3,1,6,2,2,0.0,9.45,7.13,7.13,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,2,1,6,0,2,5.32,9.05,7.12,7.12,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
7,2,1,4,1,8,2,2,5.74,9.56,7.1,7.68,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
5,1,0,2,1,5,0,1,0.0,9.11,7.03,7.03,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,6,1
8,2,0,4,1,8,1,2,0.0,10.14,7.22,8.04,6.24,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,5,1,7,1
6,1,0,2,1,5,0,2,5.81,9.18,6.92,6.92,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,1,0,3,1,6,0,2,4.8,8.95,7.08,7.08,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
5,1,0,3,1,6,1,1,4.86,9.01,7.04,7.04,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
5,1,1,3,1,6,1,1,0.0,9.04,7.22,7.22,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
6,1,1,3,1,7,0,1,5.17,9.36,7.23,7.23,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
6,1,1,3,1,7,1,2,6.45,9.17,7.2,7.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,1,0,3,1,6,1,1,5.61,9.21,7.22,7.22,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
5,1,0,2,1,6,1,1,0.0,9.61,7.0,7.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,0,3,1,6,1,1,0.0,9.23,7.03,7.03,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
5,1,0,2,1,6,1,1,4.17,9.21,7.12,7.12,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,6,1
5,1,0,2,1,4,2,2,0.0,8.86,6.85,6.85,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,4,7,1
6,1,0,3,1,6,0,1,5.18,9.0,6.96,6.96,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
6,1,0,2,1,5,1,2,0.0,9.33,7.23,7.23,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,2,1,4,0,1,0.0,9.46,6.92,6.92,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,1,2,1,5,1,2,6.26,9.23,7.36,7.36,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
5,1,0,3,1,6,0,2,0.0,8.95,7.04,7.04,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,5,1
5,1,0,2,1,6,1,1,0.0,9.31,6.91,6.91,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,1,3,1,6,0,1,0.0,9.52,6.96,6.96,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,2,1,4,0,1,0.0,9.64,6.79,6.79,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,1,1,3,1,7,3,3,0.0,9.97,7.62,7.62,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,6,1
5,1,0,2,1,6,0,2,0.0,9.5,7.23,7.23,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,6,1
5,2,1,5,1,10,1,3,0.0,10.01,7.24,7.88,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,3,1
6,1,1,3,1,6,0,2,0.0,8.92,6.8,7.18,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,0,2,1,6,0,1,0.0,8.85,6.76,7.18,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,6,1
3,1,0,2,1,5,0,1,0.0,9.25,6.57,6.57,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
5,1,0,2,1,4,0,1,0.0,8.59,6.73,6.73,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
5,1,0,2,1,4,0,1,0.0,8.59,6.98,6.98,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
3,1,0,2,1,4,0,2,0.0,9.3,6.57,6.57,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
4,1,0,1,1,5,0,1,0.0,8.85,6.11,6.58,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,7,1
5,1,0,2,1,5,1,2,0.0,9.29,7.03,7.03,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,0,3,1,7,1,2,0.0,8.88,6.65,7.38,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,1,4,1,7,1,2,0.0,9.29,6.89,7.47,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
3,1,0,3,1,6,0,3,0.0,9.25,6.54,7.1,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,2,0,3,2,10,1,2,0.0,9.29,7.48,7.79,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,4,1
5,2,0,3,1,7,1,2,0.0,9.29,7.0,7.29,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,6,1
6,2,0,3,1,6,1,2,4.62,9.07,7.19,7.19,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,1,0,3,1,6,1,2,6.95,9.5,6.99,6.99,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
6,1,0,3,1,6,1,1,5.94,9.23,7.04,7.04,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
6,1,1,3,1,7,1,2,0.0,9.19,6.99,7.46,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,1,1,3,1,6,0,1,5.09,9.16,7.1,7.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,1,0,2,1,5,0,1,0.0,8.96,6.82,6.82,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,0,3,1,6,1,2,0.0,9.1,7.09,7.09,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
6,1,0,2,1,4,0,1,5.34,8.9,6.76,6.76,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
5,1,0,2,1,5,0,1,0.0,8.87,6.71,6.71,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,0,3,1,6,2,2,4.65,9.29,7.48,7.48,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,5,1
7,2,0,2,1,5,1,2,4.08,9.36,7.3,7.3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,7,1
7,3,0,3,1,9,2,2,0.0,9.81,7.55,7.8,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,4,7,1
5,1,0,2,1,6,2,1,0.0,9.7,7.38,7.38,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,4,7,1
4,1,1,3,1,6,0,1,0.0,9.4,6.81,7.33,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,5,1
4,1,1,4,1,6,0,0,0.0,9.29,6.58,7.08,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
5,1,0,2,1,5,0,2,0.0,8.88,6.95,6.95,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,7,1
4,1,0,2,1,4,0,2,0.0,8.88,6.95,6.95,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,7,1
5,1,0,3,1,6,0,1,0.0,8.93,6.95,6.95,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
3,2,0,2,2,6,0,2,0.0,9.05,6.95,6.95,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,7,1
3,2,0,2,2,6,0,2,5.83,9.05,6.95,6.95,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,7,1
3,2,0,2,2,6,0,2,0.0,9.05,6.95,6.95,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,7,1
5,2,0,4,2,8,0,0,0.0,9.05,7.35,7.35,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
5,1,0,3,1,6,0,1,0.0,8.98,7.05,7.05,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,6,0,1,0.0,8.85,7.05,7.05,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,1,3,1,6,1,2,5.59,8.93,6.49,7.21,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,1,0,3,1,6,0,1,0.0,9.23,6.91,6.91,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
7,1,0,3,1,6,0,2,0.0,8.91,6.95,6.95,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,5,0,1,0.0,8.85,6.76,6.76,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,6,0,0,0.0,8.85,6.93,6.93,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,3,7,0
5,2,0,5,1,8,0,2,0.0,9.2,6.92,7.61,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,0,3,1,8,0,1,0.0,9.2,6.7,7.19,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,6,0,1,5.58,9.17,7.11,7.42,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
4,1,0,4,1,9,1,1,0.0,8.62,7.05,7.41,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,7,1
6,1,0,3,1,7,0,2,0.0,9.17,6.85,7.26,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,1,1,3,1,6,1,2,0.0,9.17,6.73,7.4,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,1,7,1
7,1,0,4,1,7,0,2,0.0,8.77,6.74,7.26,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,1,0,2,1,5,1,1,0.0,8.28,6.22,6.91,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,1,0,2,1,5,0,1,0.0,8.65,6.7,6.7,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
4,2,0,4,2,9,0,2,0.0,8.95,6.99,7.58,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,7,1
6,1,0,2,1,5,0,1,0.0,8.95,6.94,6.94,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,2,1,5,0,1,0.0,8.64,6.74,6.74,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,8,0,1,0.0,9.11,6.99,7.47,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,1,7,1
4,1,0,2,1,5,0,1,0.0,8.88,6.76,6.76,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,0,2,1,6,0,2,0.0,8.39,6.6,7.02,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
3,1,0,2,1,7,0,1,0.0,8.94,6.57,7.23,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
5,1,0,3,1,5,0,2,0.0,8.7,6.87,6.87,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
5,1,1,5,1,7,0,2,4.98,8.7,6.71,7.36,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
3,1,0,1,1,3,0,1,0.0,8.97,6.2,6.2,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,1,3,1,5,0,1,0.0,9.17,6.79,7.08,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
3,1,0,3,1,6,0,1,0.0,8.67,7.06,7.06,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
3,1,0,2,1,5,0,1,0.0,8.66,6.73,6.73,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,7,1
6,2,0,4,2,9,0,1,0.0,9.12,6.81,7.56,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,7,1
4,2,0,4,2,8,0,3,0.0,9.17,7.0,7.48,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,1,5,1
7,1,1,2,1,6,2,2,0.0,9.29,6.78,7.48,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
7,2,0,5,1,9,0,2,0.0,8.75,7.11,7.65,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,6,0,1,0.0,8.52,6.79,7.27,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,1,0,3,1,7,1,1,0.0,9.09,6.7,7.43,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,0,3,1,7,0,1,0.0,8.19,6.53,7.22,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,1,1,4,1,8,0,2,0.0,8.88,6.91,7.47,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,1,0,4,1,7,0,1,0.0,9.34,7.09,7.09,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
10,2,1,4,1,12,2,3,0.0,10.04,7.33,8.19,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,2,7,1
5,2,0,2,2,8,0,0,0.0,8.7,6.44,7.13,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
5,1,0,3,1,5,0,2,0.0,9.19,6.87,6.87,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
3,1,0,2,1,5,0,0,0.0,8.47,6.93,6.93,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,7,0
4,1,0,2,1,4,2,0,0.0,8.92,6.67,6.67,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
6,1,0,3,1,6,1,1,0.0,8.77,6.88,7.36,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,7,1
6,1,0,2,1,9,1,1,0.0,9.37,6.93,7.51,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,0,3,1,7,2,2,0.0,8.52,6.91,7.42,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,5,1,2,0.0,8.96,6.68,7.02,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
6,1,0,3,1,6,1,2,0.0,8.74,6.71,7.07,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,7,0,1,0.0,8.74,6.8,7.2,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
3,1,0,3,1,6,0,1,0.0,8.72,6.59,7.06,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,6,0,1,0.0,8.72,6.92,6.92,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,6,1
4,1,0,2,1,3,0,0,0.0,8.74,6.51,6.82,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,7,0
5,1,0,3,1,8,1,1,0.0,8.74,6.95,7.36,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,7,0,1,0.0,8.72,6.61,7.19,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,1,0,2,1,5,1,2,0.0,8.7,7.01,7.01,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
5,1,0,2,1,4,0,1,0.0,8.7,6.42,6.42,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,2,1,5,1,1,0.0,8.76,6.96,6.96,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,2,1,4,0,1,0.0,9.37,6.71,6.71,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,0,5,1,8,1,2,0.0,10.41,7.39,7.82,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,0,3,1,6,0,2,5.08,9.2,6.87,6.87,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
6,1,0,2,1,5,0,1,0.0,8.58,6.91,7.4,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
4,1,0,2,1,4,0,0,0.0,8.32,6.54,6.54,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,7,0
4,2,0,3,1,7,0,2,0.0,9.24,6.73,7.27,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,7,1
5,1,0,3,1,7,0,1,0.0,8.93,6.5,7.19,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,2,1,4,0,0,0.0,9.11,6.71,6.71,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,0,1,7,0
6,2,0,3,1,7,1,1,0.0,9.06,6.66,7.23,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,1,2,1,6,0,1,0.0,8.88,6.69,7.22,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
3,1,0,3,1,6,1,1,0.0,9.19,6.98,6.98,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,0,2,1,5,0,0,0.0,8.82,6.26,6.63,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,3,7,0
6,1,0,3,1,6,0,1,0.0,8.88,6.89,6.89,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,7,1,1,3.74,9.42,6.99,7.26,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
6,2,0,4,2,8,0,2,0.0,9.32,7.56,7.56,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,7,1,2,0.0,9.97,7.4,7.4,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,6,1
5,1,0,3,1,6,0,1,4.8,8.84,7.21,7.21,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,5,1
5,1,0,2,1,6,1,1,0.0,9.02,6.94,6.94,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,7,1
5,1,0,2,1,4,0,1,0.0,8.56,6.78,6.78,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,2,0,2,1,4,0,1,0.0,8.61,6.98,6.98,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
4,1,1,3,1,6,1,2,3.95,9.33,7.23,7.23,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
4,2,0,2,2,6,0,2,0.0,9.29,7.17,7.17,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,7,1
6,1,0,3,1,6,0,1,0.0,9.04,6.97,6.97,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,6,1,2,5.72,9.34,6.97,6.97,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
5,1,0,3,1,6,2,2,4.58,9.37,7.19,7.19,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
6,1,0,2,1,4,0,1,0.0,9.25,6.84,6.84,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
5,1,0,3,1,6,0,1,0.0,9.11,6.97,6.97,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,1,3,1,7,1,1,5.24,9.35,7.06,7.06,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
