Overall Qual,Overall Cond,House Age,Restore Age,Full Bath,TotRms AbvGrd,Fireplaces,Garage Cars,Transformed Lot Frontage,Transformed Mas Vnr Area,Transformed BsmtFin SF 1,Transformed Bsmt Unf SF,Transformed Total Bsmt SF,Transformed Garage Area,Transformed Lot Area,Transformed 1st Flr SF,Transformed 2nd Flr SF,Transformed Gr Liv Area,Transformed Open Porch SF,MS SubClass_60,Mas Vnr Type_None,Foundation_CBlock,Foundation_PConc,Garage Type_Attchd,Garage Type_Detchd,Exter Qual_encoded,Bsmt Qual_encoded,Heating QC_encoded,Kitchen Qual_encoded,Fireplace Qu_encoded,Bsmt Exposure_encoded,BsmtFin Type 1_encoded,Garage Finish_encoded,Garage Age
6,5,53,53,1,5,0,1,3.09,6.22,5.62,5.34,6.18,5.58,7.43,6.18,6.14,6.86,0.0,0,0,1,0,0,1,3,3,3,3,0,1,5,1,53
6,5,53,53,1,6,0,1,3.09,6.22,5.95,4.97,6.27,5.58,7.43,6.27,6.34,7.0,0.0,0,0,1,0,0,1,3,3,4,3,0,1,4,1,53
6,5,53,53,1,5,1,1,3.09,5.7,0.0,6.18,6.18,5.67,7.43,6.18,6.22,6.9,0.0,0,0,1,0,1,0,3,3,3,3,1,1,1,1,53
6,5,50,50,2,4,1,2,3.99,0.0,6.59,5.23,6.98,6.09,8.3,6.98,0.0,6.98,4.03,0,1,1,0,1,0,3,4,4,3,1,1,5,2,50
5,7,58,50,1,6,1,1,4.19,0.0,5.92,6.14,6.85,5.71,8.92,7.24,0.0,7.24,0.0,0,1,1,0,1,0,3,3,3,3,3,2,5,2,51
5,5,58,58,1,6,1,1,4.23,0.0,6.65,4.56,6.76,5.67,8.97,6.8,0.0,6.8,4.98,0,1,1,0,1,0,3,3,3,3,1,3,5,2,58
7,7,49,49,2,4,0,1,3.22,0.0,4.8,6.1,6.96,5.77,7.73,6.96,0.0,6.96,3.4,0,1,1,0,1,0,3,3,3,3,0,1,5,1,49
6,5,49,49,2,6,1,2,3.22,0.0,4.26,6.67,6.75,6.13,7.69,6.75,6.4,7.28,3.37,0,1,1,0,1,0,3,4,4,3,3,1,5,2,49
9,5,21,20,2,8,1,3,4.87,4.2,7.28,6.28,7.59,6.65,9.73,7.59,0.0,7.59,3.83,0,0,0,1,1,0,4,5,5,5,4,3,6,3,21
9,5,19,19,2,11,1,3,4.29,5.38,7.22,5.91,7.46,6.72,9.7,7.46,6.75,7.86,0.0,1,0,0,1,1,0,4,5,4,5,4,1,6,2,19
9,5,19,19,3,9,0,3,4.72,5.92,0.0,7.13,7.13,6.73,9.7,7.13,7.21,7.86,5.04,1,0,0,1,1,0,3,5,5,4,0,3,1,2,19
8,5,21,21,2,6,1,3,4.71,5.45,0.0,7.39,7.39,6.78,9.69,7.39,0.0,7.39,0.0,0,0,0,1,1,0,4,4,5,4,4,3,1,3,21
10,5,19,19,2,7,1,3,4.68,0.0,7.23,6.54,7.64,6.75,9.54,7.64,0.0,7.64,5.44,0,1,0,1,1,0,5,5,5,5,4,4,6,3,19
7,5,19,19,2,8,0,3,4.69,5.33,0.0,7.45,7.45,6.77,9.41,7.46,0.0,7.46,3.78,0,0,0,1,1,0,4,5,5,4,0,1,1,2,19
9,5,20,20,2,7,1,3,4.8,6.34,7.32,5.9,7.53,6.99,9.6,7.53,0.0,7.53,4.04,0,0,0,1,1,0,5,5,5,5,4,4,6,3,20
9,5,21,20,2,8,1,3,4.6,5.94,7.14,6.35,7.51,6.65,9.68,7.52,0.0,7.52,4.73,0,0,0,1,1,0,4,5,5,4,4,4,6,3,21
8,5,20,19,3,9,1,3,4.62,5.94,0.0,7.06,7.06,6.75,9.56,7.06,7.11,7.77,5.04,1,0,0,1,0,0,4,5,5,4,4,3,1,2,20
8,5,21,20,3,9,1,3,4.69,4.89,0.0,7.02,7.02,6.54,9.5,7.03,7.19,7.81,3.5,1,0,0,1,0,0,4,5,5,4,4,3,1,3,21
9,5,20,19,2,10,1,3,4.8,6.27,0.0,6.99,6.99,6.51,9.55,7.02,6.99,7.7,4.56,1,0,0,1,0,0,4,4,5,5,4,3,1,3,20
8,5,20,20,2,8,1,3,4.39,5.19,0.0,6.94,6.94,6.78,9.23,6.95,6.97,7.65,3.97,1,0,0,1,1,0,4,4,4,5,4,2,1,2,20
9,5,20,19,2,8,1,2,4.42,5.96,7.16,5.76,7.38,6.26,9.2,7.39,6.15,7.65,4.44,1,0,0,1,1,0,5,5,5,5,4,3,6,2,20
9,5,20,19,3,11,2,3,4.45,5.66,6.91,5.18,7.07,6.6,9.39,7.08,7.04,7.75,3.09,1,0,0,1,0,0,5,5,5,5,4,1,6,3,20
8,5,20,19,2,8,1,2,4.64,0.0,0.0,7.1,7.1,6.36,9.46,7.1,6.95,7.72,4.96,1,1,0,1,1,0,4,5,5,5,4,3,1,3,20
8,5,19,19,2,10,1,3,4.42,0.0,0.0,6.96,6.96,6.51,9.28,6.96,7.2,7.78,4.17,1,1,0,1,0,0,4,5,4,4,4,4,1,3,19
8,5,20,19,2,10,1,3,4.42,4.96,6.78,6.47,7.33,6.67,9.36,7.34,6.7,7.77,3.56,1,0,0,1,0,0,4,5,5,5,4,3,6,3,20
9,5,22,21,2,8,3,3,4.51,0.0,7.15,6.43,7.55,6.56,9.42,7.57,0.0,7.57,5.17,0,1,0,1,1,0,4,5,5,5,5,4,6,3,22
8,5,19,19,2,8,1,3,4.47,6.67,0.0,6.99,6.99,6.63,9.31,7.02,6.75,7.59,4.32,1,0,0,1,0,0,4,4,5,5,4,2,1,3,19
9,5,20,19,2,6,1,3,4.8,6.07,7.12,6.33,7.49,6.83,9.53,7.49,0.0,7.49,3.91,0,0,0,1,1,0,5,5,5,4,4,4,6,2,20
9,5,21,20,2,7,1,3,4.88,6.51,7.23,5.99,7.48,6.71,9.6,7.48,0.0,7.48,4.23,0,0,0,1,1,0,5,5,5,5,4,4,6,3,21
9,5,22,21,2,6,1,3,4.29,6.33,7.36,5.42,7.49,6.77,9.38,7.49,0.0,7.49,3.91,0,0,0,1,1,0,4,5,5,5,4,4,6,3,22
9,5,20,19,2,10,2,3,4.04,6.77,7.25,6.08,7.52,6.56,9.92,7.52,6.78,7.91,0.0,1,0,0,1,1,0,5,5,5,5,5,1,6,3,19
8,5,20,20,2,8,1,2,4.32,5.64,6.3,6.24,6.97,6.6,9.3,6.97,6.74,7.55,4.11,1,0,0,1,0,0,4,4,5,5,4,3,6,3,22
8,5,21,21,2,9,1,3,4.7,4.73,6.9,6.06,7.26,6.62,9.49,7.26,6.19,7.56,4.85,1,0,0,1,0,0,4,4,5,4,3,1,6,2,21
7,5,20,20,2,6,1,2,3.78,5.48,6.49,6.56,7.22,6.18,8.86,7.22,0.0,7.22,3.61,0,0,0,1,1,0,4,4,5,4,4,3,6,2,20
9,5,20,20,2,6,1,2,3.89,5.63,6.16,6.99,7.35,6.32,8.68,7.36,0.0,7.36,4.04,0,0,0,1,1,0,5,5,5,5,4,1,6,2,20
7,5,20,19,2,6,1,2,3.89,4.55,0.0,7.22,7.22,6.16,8.85,7.22,0.0,7.22,3.58,0,0,0,1,1,0,4,4,5,4,4,1,1,2,20
7,5,20,19,2,6,1,2,3.71,4.55,0.0,7.22,7.22,6.16,8.82,7.22,0.0,7.22,3.58,0,0,0,1,1,0,4,4,5,4,4,1,1,2,20
9,5,19,19,2,6,1,3,4.13,6.25,6.93,6.5,7.43,6.8,8.95,7.43,0.0,7.43,4.62,0,0,0,1,1,0,4,5,5,5,4,1,6,3,19
9,5,19,19,2,6,1,2,3.89,6.35,6.03,7.13,7.42,6.36,8.76,7.42,0.0,7.42,4.33,0,0,0,1,1,0,5,5,5,4,4,1,6,2,19
7,5,22,22,2,6,1,2,4.7,5.1,0.0,7.25,7.25,6.17,8.05,7.25,0.0,7.25,3.61,0,0,0,1,1,0,4,4,5,4,4,1,1,2,22
6,5,20,19,2,6,1,2,4.19,0.0,3.37,7.16,7.18,5.99,9.23,7.18,0.0,7.18,0.0,0,1,0,1,1,0,4,4,5,4,4,1,6,3,20
6,5,20,19,2,8,1,2,4.19,0.0,0.0,6.59,6.59,5.97,9.23,6.59,6.59,7.28,3.22,1,1,0,1,1,0,4,4,5,4,4,1,1,3,20
7,5,19,19,2,8,0,2,4.19,0.0,0.0,6.61,6.61,6.09,9.23,6.61,6.63,7.31,3.5,1,1,0,1,1,0,4,4,5,4,0,1,1,3,19
7,5,19,19,2,7,1,2,4.08,0.0,6.32,4.62,6.48,6.06,9.75,6.5,6.73,7.31,3.22,1,1,0,1,1,0,4,4,5,4,4,3,6,2,19
7,5,19,19,2,9,1,3,4.08,0.0,0.0,6.78,6.78,6.49,9.55,6.78,6.89,7.53,2.89,1,1,0,1,0,0,4,4,5,4,4,3,1,3,19
6,5,19,19,2,6,0,2,4.63,0.0,0.0,7.19,7.19,6.06,9.36,7.19,0.0,7.19,0.0,0,1,0,1,1,0,4,4,5,4,0,3,1,3,19
6,5,19,19,2,8,0,2,4.66,0.0,0.0,6.59,6.59,6.06,9.65,6.59,6.59,7.28,0.0,1,1,0,1,1,0,4,4,4,3,0,1,1,2,19
8,5,21,20,2,9,1,3,4.57,5.47,0.0,6.96,6.96,6.45,9.36,6.96,7.19,7.77,3.85,1,0,0,1,0,0,4,4,5,4,4,3,1,3,21
7,5,19,19,2,8,0,2,4.33,0.0,0.0,6.61,6.61,6.09,9.11,6.61,6.63,7.31,3.5,1,1,0,1,1,0,4,4,5,4,0,1,1,3,19
7,5,19,19,2,6,1,2,3.78,2.71,6.12,6.64,7.11,6.08,8.04,7.22,0.0,7.22,2.83,0,0,0,1,1,0,4,4,5,4,4,3,6,3,19
7,5,22,21,2,7,1,2,3.78,2.94,0.0,7.23,7.23,6.04,8.07,7.35,0.0,7.35,3.04,0,0,0,1,1,0,4,4,5,4,3,4,1,3,22
8,5,22,22,2,7,1,2,3.78,3.71,0.0,7.15,7.15,5.99,8.07,7.28,0.0,7.28,3.04,0,0,0,1,1,0,4,4,5,4,3,4,1,3,22
7,5,23,23,2,5,1,2,3.78,3.71,6.95,5.8,7.22,5.99,7.99,7.32,0.0,7.32,3.43,0,0,0,1,1,0,4,4,5,4,3,3,6,3,23
7,5,21,21,2,6,1,2,3.78,2.94,0.0,7.23,7.23,5.99,8.03,7.25,0.0,7.25,3.04,0,0,0,1,1,0,4,4,5,4,3,1,1,3,21
7,5,21,21,2,7,1,2,3.78,2.94,6.97,5.73,7.22,5.96,8.03,7.35,0.0,7.35,3.04,0,0,0,1,1,0,4,4,5,4,3,1,6,3,21
7,5,20,19,2,5,0,2,3.78,2.83,2.83,7.12,7.13,6.08,8.01,7.13,0.0,7.13,0.0,0,0,0,1,1,0,4,4,5,4,0,3,6,3,20
7,5,20,19,2,6,0,2,3.78,2.71,2.83,7.03,7.04,6.09,8.01,7.04,0.0,7.04,0.0,0,0,0,1,1,0,4,4,5,4,0,4,6,3,20
7,5,20,20,2,6,1,2,3.78,4.98,2.83,7.21,7.22,6.09,8.01,7.32,0.0,7.32,3.04,0,0,0,1,1,0,4,4,5,4,4,4,6,3,20
8,5,19,19,2,7,1,3,3.99,0.0,7.05,5.91,7.33,6.48,8.29,7.36,0.0,7.36,0.0,0,1,0,1,1,0,4,4,5,5,4,3,6,3,19
7,5,19,19,2,6,1,3,3.99,3.83,6.98,5.66,7.21,6.48,8.31,7.31,0.0,7.31,3.04,0,0,0,1,1,0,4,4,5,4,4,3,6,3,19
5,5,20,20,2,7,1,2,4.11,0.0,0.0,6.6,6.6,5.92,10.0,6.6,7.01,7.52,3.71,1,1,0,1,0,0,4,4,5,3,4,3,1,3,20
6,5,23,22,2,7,1,2,4.16,0.0,6.13,5.79,6.66,5.98,8.97,6.69,6.56,7.32,4.33,1,1,0,1,1,0,4,4,5,4,4,1,6,3,23
8,5,21,21,2,6,1,2,4.32,0.0,0.0,6.56,6.56,6.0,9.11,6.56,6.56,7.25,3.58,1,1,0,1,1,0,4,5,5,4,4,3,1,3,21
7,5,21,20,2,7,1,2,4.09,0.0,0.0,6.74,6.74,6.07,9.12,6.74,6.62,7.38,3.89,1,1,0,1,1,0,4,4,5,4,4,3,1,3,21
8,5,25,25,2,7,1,2,4.67,3.71,0.0,7.25,7.25,6.22,9.32,7.28,6.18,7.57,4.83,1,0,0,1,1,0,4,4,5,4,3,1,1,2,25
7,5,22,22,2,8,1,2,4.16,0.0,0.0,6.66,6.66,5.98,8.97,6.69,6.56,7.32,4.33,1,1,0,1,1,0,4,4,5,4,4,1,1,3,22
6,5,25,25,2,7,1,2,4.16,0.0,0.0,6.86,6.86,6.13,9.0,6.86,6.57,7.42,3.71,1,1,0,1,1,0,3,4,5,3,3,1,1,2,25
6,5,25,25,2,9,1,2,4.16,0.0,6.6,5.53,6.89,6.07,9.07,6.92,6.78,7.54,0.0,1,1,0,1,1,0,3,4,5,3,3,1,5,3,25
7,5,27,26,2,10,1,2,4.61,0.0,0.0,6.84,6.84,6.07,9.33,6.86,6.84,7.54,0.0,1,1,0,1,1,0,4,4,4,4,3,1,1,3,27
6,5,25,25,2,7,1,2,4.08,0.0,6.67,5.16,6.87,6.16,9.29,6.87,6.57,7.42,3.66,1,1,0,1,1,0,3,4,5,3,3,1,6,3,25
7,5,19,19,3,8,0,3,4.2,0.0,0.0,6.94,6.94,6.43,9.4,6.99,7.12,7.75,3.83,1,1,0,1,1,0,4,4,4,4,0,1,1,2,19
7,5,26,26,2,8,1,2,4.2,5.71,0.0,6.88,6.88,6.06,9.08,6.91,7.16,7.74,0.0,1,0,0,1,0,0,4,4,5,4,3,1,1,3,26
8,5,28,27,2,7,1,3,4.42,6.05,6.98,5.78,7.24,6.77,9.15,7.25,6.89,7.78,4.26,1,0,0,1,1,0,4,4,5,4,3,1,6,3,28
8,5,27,27,2,7,1,3,4.44,5.49,6.67,5.54,6.95,6.79,9.18,6.98,6.8,7.59,3.47,1,0,0,1,1,0,4,4,5,4,5,1,6,3,27
8,5,25,25,2,7,1,3,4.43,5.78,6.23,6.49,7.06,6.65,9.16,7.1,6.94,7.71,3.93,1,0,0,1,0,0,4,4,5,4,3,2,6,2,25
10,5,30,29,3,10,1,3,4.78,7.23,7.24,6.3,7.57,6.69,10.48,7.51,7.49,8.2,4.34,1,0,0,1,1,0,4,5,5,4,3,4,6,3,30
9,5,25,25,2,9,1,3,4.47,6.78,7.08,5.88,7.34,6.65,9.13,7.34,7.18,7.96,4.03,1,0,0,1,1,0,4,5,5,5,3,3,6,2,25
8,5,27,27,2,7,1,2,4.37,6.27,6.86,4.88,6.99,6.39,9.39,6.99,6.73,7.56,4.33,1,0,0,1,1,0,4,4,5,4,3,3,6,2,27
8,5,27,27,2,10,1,2,4.54,6.48,0.0,7.04,7.04,6.04,9.4,7.06,7.0,7.72,4.82,1,0,0,1,0,0,4,4,4,4,3,1,1,3,27
8,5,30,30,2,9,1,3,4.43,5.99,6.27,6.7,7.2,6.59,9.21,7.21,7.22,7.91,5.14,1,0,0,1,1,0,4,4,5,4,5,1,5,2,30
9,5,32,31,3,11,1,3,4.74,6.61,5.68,3.89,7.46,6.87,9.76,7.57,7.36,8.16,4.47,1,0,0,1,1,0,4,5,5,5,3,4,3,2,32
8,5,31,30,2,9,1,3,4.47,6.22,5.94,6.61,7.16,6.69,9.23,7.17,7.08,7.82,4.56,1,0,0,1,1,0,4,4,5,4,3,4,6,3,31
8,5,31,31,2,8,1,3,4.53,5.97,6.61,6.05,7.06,6.74,9.22,7.09,7.19,7.83,4.37,1,0,0,1,1,0,4,4,5,4,3,1,6,2,31
8,5,32,32,2,8,1,3,4.47,6.04,5.51,0.0,7.16,6.56,9.44,7.36,7.12,7.94,4.92,1,0,0,1,1,0,4,4,5,4,3,1,2,3,32
8,5,20,19,2,8,1,2,4.33,5.26,0.0,7.0,7.0,6.63,9.43,7.02,6.74,7.58,4.26,1,0,0,1,0,0,4,4,5,4,4,1,1,3,20
8,5,19,19,2,6,1,3,3.91,0.0,7.35,4.69,7.42,6.83,9.63,7.42,0.0,7.42,5.48,0,1,0,1,1,0,4,5,5,4,4,1,6,2,19
8,5,20,19,1,8,1,3,3.91,0.0,7.45,5.88,7.64,7.03,9.95,7.65,0.0,7.65,5.59,0,1,0,1,1,0,4,5,5,5,5,2,6,3,20
8,5,19,19,2,8,1,2,4.45,6.04,7.11,6.09,7.42,6.22,9.23,7.42,0.0,7.42,3.93,0,0,0,1,1,0,4,5,5,4,4,2,6,2,19
7,5,20,20,2,7,0,3,4.3,5.43,0.0,7.39,7.39,6.73,9.07,7.39,0.0,7.39,4.09,0,0,0,1,1,0,4,4,5,4,0,3,1,2,20
8,5,19,19,2,7,0,2,4.45,4.11,0.0,7.32,7.32,6.24,9.3,7.32,0.0,7.32,0.0,0,0,0,1,1,0,4,4,5,4,0,1,1,3,19
8,5,19,19,2,5,0,2,4.29,0.0,3.22,7.13,7.15,6.37,9.06,7.15,0.0,7.15,4.11,0,1,0,1,1,0,4,4,5,4,0,1,6,2,19
9,5,19,19,3,11,1,3,4.62,0.0,7.52,5.3,7.62,6.68,9.49,7.62,6.41,7.88,5.58,1,1,0,1,1,0,4,5,5,5,4,1,6,2,19
8,5,19,19,2,7,1,2,4.41,0.0,0.0,7.31,7.31,6.66,9.33,7.31,0.0,7.31,4.95,0,1,0,1,1,0,4,4,5,4,4,1,1,2,19
8,5,19,19,2,8,1,3,4.44,0.0,0.0,7.0,7.0,6.96,9.28,7.0,6.74,7.57,3.95,1,1,0,1,1,0,4,4,4,4,4,2,1,2,19
7,5,20,19,2,6,0,2,4.19,0.0,0.0,6.63,6.63,6.42,9.0,6.63,6.68,7.35,3.83,1,1,0,1,1,0,4,4,5,4,0,1,1,2,20
6,5,20,20,2,7,0,2,4.19,0.0,0.0,6.76,6.76,6.42,9.0,6.76,6.76,7.45,3.99,1,1,0,1,1,0,4,4,5,4,0,1,1,2,20
7,5,19,19,2,6,0,2,4.19,0.0,0.0,6.65,6.65,6.42,9.0,6.66,6.68,7.36,3.93,1,1,0,1,1,0,4,4,5,4,0,1,1,2,19
6,5,19,19,2,5,0,2,4.11,4.23,6.81,5.88,7.14,6.35,8.88,7.14,0.0,7.14,4.8,0,0,0,1,1,0,4,4,4,4,0,1,6,3,19
7,5,20,20,2,6,1,2,4.14,0.0,0.0,7.14,7.14,6.12,8.92,7.14,0.0,7.14,4.98,0,1,0,1,1,0,4,4,5,4,3,1,1,1,20
7,5,19,19,2,5,1,2,4.11,0.0,0.0,7.17,7.17,6.35,8.88,7.17,0.0,7.17,4.8,0,1,0,1,1,0,4,4,5,4,4,1,1,2,19
6,5,20,20,1,5,0,0,4.32,0.0,3.22,7.02,7.04,0.0,8.95,7.04,0.0,7.04,3.93,0,1,0,1,0,0,3,3,5,4,0,2,6,0,0
7,5,20,19,2,6,0,2,4.52,4.78,0.0,7.24,7.24,6.42,9.31,7.24,0.0,7.24,4.03,0,0,0,1,1,0,4,4,5,4,0,3,1,2,20
6,5,20,19,1,6,0,0,4.16,0.0,0.0,7.03,7.03,0.0,9.48,7.03,0.0,7.03,3.69,0,1,0,1,0,0,3,4,5,4,0,1,1,0,0
6,5,20,20,1,6,0,2,4.16,0.0,0.0,7.04,7.04,6.18,9.48,7.04,0.0,7.04,0.0,0,1,0,1,0,1,4,4,5,3,0,1,1,1,20
6,5,21,21,1,5,0,2,4.16,0.0,6.85,5.38,7.06,6.36,9.48,7.06,0.0,7.06,3.93,0,1,0,1,0,1,3,4,5,4,0,1,5,1,19
7,5,20,20,2,8,0,2,4.19,5.15,0.0,6.79,6.79,6.14,8.96,6.79,6.68,7.43,4.62,1,0,0,1,1,0,4,4,5,4,0,1,1,3,20
7,5,20,20,2,7,0,2,4.32,4.57,0.0,6.67,6.67,6.11,8.94,6.72,6.63,7.37,4.36,1,0,0,1,1,0,4,4,5,4,0,1,1,2,20
6,5,28,27,2,7,0,2,4.26,0.0,0.0,6.85,6.85,6.54,9.02,6.85,6.8,7.52,5.11,1,1,0,1,1,0,3,4,5,3,0,1,1,2,28
6,5,33,33,2,7,0,2,4.19,0.0,5.96,5.93,6.64,6.18,8.88,6.7,6.68,7.38,4.83,1,1,0,1,1,0,4,4,5,4,0,1,5,2,33
6,5,33,32,2,7,0,2,4.26,0.0,6.63,4.37,6.73,6.14,9.15,6.74,6.79,7.46,4.45,1,1,0,1,1,0,4,4,5,4,0,1,5,2,33
6,5,35,34,2,5,0,2,3.93,0.0,6.81,6.2,7.24,6.3,8.88,7.24,0.0,7.24,3.85,0,1,0,1,1,0,4,4,4,4,0,1,6,2,35
6,5,34,34,2,5,0,2,3.93,0.0,5.63,6.85,7.1,6.18,8.88,7.1,0.0,7.1,4.17,0,1,0,1,1,0,4,4,4,4,0,1,6,2,34
6,5,31,31,2,6,0,2,4.19,0.0,5.62,5.89,6.46,6.16,9.11,6.46,6.53,7.19,3.71,1,1,0,1,1,0,3,4,5,4,0,1,5,3,31
4,4,59,59,1,5,0,1,4.11,0.0,6.96,0.0,6.96,5.95,9.09,6.96,0.0,6.96,3.76,0,1,1,0,0,1,3,3,3,3,0,1,3,1,59
5,5,60,60,1,6,0,1,4.11,0.0,6.46,5.24,6.72,5.71,8.96,6.87,0.0,6.87,0.0,0,1,1,0,0,1,3,3,4,3,0,1,4,1,46
5,4,63,63,1,6,0,2,4.26,3.95,3.61,6.86,6.9,6.44,9.12,6.9,0.0,6.9,0.0,0,0,1,0,0,1,3,3,5,3,0,1,2,1,48
5,5,62,62,2,10,0,2,4.26,5.82,7.2,5.98,7.46,6.22,9.12,7.46,0.0,7.46,0.0,0,0,1,0,0,1,3,3,3,3,0,1,3,1,62
6,6,48,48,2,10,0,2,4.23,0.0,0.0,0.0,0.0,6.27,9.1,7.16,5.91,7.41,0.0,0,1,1,0,1,0,3,0,3,3,0,0,0,2,48
5,6,63,23,1,6,1,2,4.28,0.0,6.42,5.53,6.76,6.36,9.13,7.1,0.0,7.1,0.0,0,1,1,0,0,1,3,3,4,3,3,1,4,1,53
6,7,48,30,1,6,1,2,4.49,3.85,6.23,0.0,6.23,6.2,9.04,7.1,0.0,7.1,2.56,0,0,1,0,1,0,3,4,3,3,3,3,5,1,47
5,5,60,60,1,5,0,1,3.75,0.0,6.32,6.07,6.89,5.74,9.14,6.89,0.0,6.89,0.0,0,1,1,0,1,0,3,3,3,3,0,1,3,1,60
5,6,57,57,1,5,0,1,4.19,4.51,5.09,6.11,6.78,5.69,9.04,6.81,0.0,6.81,5.05,0,0,1,0,1,0,3,3,3,3,0,1,4,1,57
5,6,62,62,1,5,0,2,4.28,0.0,5.2,6.61,6.83,6.18,9.06,6.83,0.0,6.83,4.32,0,1,0,1,0,1,3,3,4,3,0,1,5,1,35
5,6,60,60,1,5,0,1,3.75,0.0,6.57,5.75,6.93,5.73,9.48,6.93,0.0,6.93,0.0,0,1,1,0,1,0,3,3,3,3,0,1,3,1,60
5,6,60,60,1,5,0,1,3.75,4.74,6.33,0.0,6.84,5.67,9.51,6.84,0.0,6.84,0.0,0,0,1,0,1,0,3,3,3,3,0,1,4,1,60
5,6,61,61,1,6,0,0,4.28,0.0,6.47,5.59,6.82,0.0,8.99,6.82,0.0,6.82,0.0,0,1,1,0,0,0,3,3,3,3,0,1,5,0,0
5,7,64,31,1,6,1,1,4.19,0.0,6.14,6.1,6.82,5.67,8.85,7.12,0.0,7.12,0.0,0,1,1,0,1,0,3,3,3,3,3,1,4,1,64
5,6,58,58,1,6,1,1,4.28,0.0,6.49,5.54,6.82,5.67,9.08,6.85,0.0,6.85,0.0,0,1,1,0,1,0,3,3,3,3,1,2,3,1,58
7,4,51,51,2,9,4,2,4.62,4.98,6.93,5.43,7.47,6.31,9.57,7.67,6.21,7.88,4.62,0,0,1,0,1,0,4,4,4,4,3,4,5,2,51
8,5,34,33,2,9,1,2,4.8,5.65,0.0,7.16,7.16,6.14,9.68,7.17,7.02,7.79,4.42,1,0,1,0,1,0,4,4,5,4,3,1,1,1,34
8,5,33,32,2,9,3,3,4.66,6.54,7.02,5.38,7.2,6.79,9.31,7.33,7.18,7.95,5.34,1,0,0,1,1,0,4,5,5,4,3,4,6,2,33
8,7,32,32,2,10,1,3,4.6,0.0,6.92,5.79,7.2,6.68,9.58,7.21,7.06,7.83,4.03,1,1,0,1,1,0,4,4,5,4,3,1,6,2,32
7,5,33,25,2,9,1,2,4.37,0.0,6.59,5.91,7.0,6.38,9.5,7.06,7.03,7.74,3.71,1,1,0,1,1,0,4,4,5,4,3,1,6,2,33
8,5,31,30,2,5,1,3,4.5,0.0,7.28,5.13,7.39,6.63,9.43,7.39,0.0,7.39,4.74,0,1,0,1,1,0,4,4,5,4,2,1,6,2,31
7,5,21,21,1,5,1,2,3.56,0.0,0.0,7.04,7.04,6.38,8.2,7.04,0.0,7.04,5.26,0,1,0,1,1,0,4,4,5,4,4,1,1,2,21
8,5,20,20,1,4,1,2,3.64,0.0,6.95,5.34,7.13,6.31,8.11,7.13,0.0,7.13,4.44,0,1,0,1,1,0,4,4,5,4,4,1,6,3,20
7,5,20,20,2,4,0,2,3.43,0.0,0.0,6.4,6.4,6.18,8.06,6.26,6.4,7.09,5.12,0,1,0,1,0,1,3,4,5,4,0,1,1,2,20
7,5,20,20,2,4,0,2,3.22,0.0,0.0,6.4,6.4,6.18,7.84,6.26,6.44,7.11,5.12,0,1,0,1,0,1,4,4,5,4,0,1,1,2,20
7,5,20,20,2,4,0,2,3.22,0.0,0.0,6.4,6.4,6.18,7.84,6.26,6.44,7.11,5.12,0,1,0,1,0,1,4,4,5,4,0,1,1,2,20
7,5,20,20,2,4,0,2,3.43,0.0,0.0,6.4,6.4,6.18,8.06,6.26,6.4,7.09,5.12,0,1,0,1,0,1,4,4,5,4,0,1,1,2,20
6,5,25,25,2,4,0,2,4.19,6.24,5.87,6.0,6.63,6.09,8.01,6.65,6.63,7.33,3.5,0,0,0,1,0,1,4,4,5,4,0,1,6,1,25
7,5,26,26,2,6,0,2,3.58,5.39,6.11,5.49,6.54,6.23,8.23,6.57,6.61,7.28,3.56,0,0,0,1,0,1,4,4,5,4,0,1,6,1,26
7,5,25,25,2,6,0,2,3.58,0.0,6.46,3.5,6.51,6.2,7.88,6.51,6.57,7.23,3.93,0,1,0,1,0,1,4,4,5,4,0,1,6,1,25
7,5,22,22,2,4,0,2,3.58,0.0,0.0,6.27,6.27,6.21,8.4,6.27,6.31,6.99,3.93,0,1,0,1,1,0,4,4,5,4,0,1,1,2,22
7,5,28,27,2,6,1,1,4.74,0.0,0.0,6.35,6.35,6.08,9.03,6.75,6.73,7.44,5.95,1,1,0,1,0,0,4,4,5,4,3,1,1,1,28
8,5,24,23,2,6,1,2,4.11,0.0,0.0,7.36,7.36,6.34,8.88,7.36,0.0,7.36,5.59,0,1,0,1,1,0,4,4,5,4,3,1,1,2,24
8,5,30,29,1,6,1,2,3.43,0.0,6.08,0.0,7.31,6.18,9.16,7.31,0.0,7.31,3.43,0,1,0,1,1,0,4,4,5,5,4,3,2,3,30
6,6,48,48,1,6,1,2,4.55,0.0,6.64,6.09,7.1,6.3,9.33,7.1,0.0,7.1,3.76,0,1,1,0,1,0,4,4,3,3,3,1,5,2,48
8,5,45,45,1,4,3,2,3.61,0.0,6.92,3.81,7.12,6.18,8.23,7.12,0.0,7.12,4.37,0,1,1,0,1,0,4,4,4,3,3,4,6,3,45
8,5,45,45,1,4,1,2,3.61,0.0,6.76,5.18,6.94,6.18,8.2,6.94,0.0,6.94,4.69,0,1,1,0,0,1,4,4,3,4,3,4,6,3,45
8,5,45,45,1,4,1,2,3.71,0.0,6.69,6.04,7.11,6.18,8.26,7.11,0.0,7.11,4.37,0,1,1,0,1,0,4,4,3,4,2,4,6,3,45
