Overall Qual,Overall Cond,Bsmt Full Bath,Full Bath,Kitchen AbvGr,Transformed Lot Area,Transformed 1st Flr SF,Transformed Gr Liv Area,MS SubClass_85,MS SubClass_180,MS Zoning_FV,Land Contour_Bnk,Neighborhood_Edwards,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_StoneBr,Condition 2_Artery,Condition 2_PosN,House Style_2.5Unf,Roof Style_Flat,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 2nd_PreCast,Foundation_CBlock,Central Air_Y,Sale Condition_Family,Bsmt Qual_encoded,Kitchen Qual_encoded,Fireplace Qu_encoded,Garage Cond_encoded,Paved Drive_encoded
6,5,0,2,1,8.3,6.98,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,1,3,2
5,7,1,1,1,8.92,7.24,7.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
5,5,1,1,1,8.97,6.8,6.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,3,2
7,7,1,2,1,7.73,6.96,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,5,0,2,1,7.69,6.75,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
9,5,1,2,1,9.73,7.59,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
9,5,1,2,1,9.7,7.46,7.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
9,5,0,3,1,9.7,7.13,7.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,3,2
8,5,0,2,1,9.69,7.39,7.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
10,5,1,2,1,9.54,7.64,7.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
7,5,0,2,1,9.41,7.46,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,3,2
9,5,1,2,1,9.6,7.53,7.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
9,5,1,2,1,9.68,7.52,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
8,5,0,3,1,9.56,7.06,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
8,5,0,3,1,9.5,7.03,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
9,5,0,2,1,9.55,7.02,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,4,3,2
8,5,0,2,1,9.23,6.95,7.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,4,3,2
9,5,1,2,1,9.2,7.39,7.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
9,5,1,3,1,9.39,7.08,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
8,5,0,2,1,9.46,7.1,7.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
8,5,0,2,1,9.28,6.96,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
8,5,1,2,1,9.36,7.34,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
9,5,1,2,1,9.42,7.57,7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,3,2
8,5,0,2,1,9.31,7.02,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,4,3,2
9,5,1,2,1,9.53,7.49,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
9,5,1,2,1,9.6,7.48,7.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
9,5,1,2,1,9.38,7.49,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
9,5,1,2,1,9.92,7.52,7.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,3,2
8,5,1,2,1,9.3,6.97,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,4,3,2
8,5,1,2,1,9.49,7.26,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,1,2,1,8.86,7.22,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
9,5,1,2,1,8.68,7.36,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
7,5,0,2,1,8.85,7.22,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,8.82,7.22,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
9,5,1,2,1,8.95,7.43,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
9,5,1,2,1,8.76,7.42,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
7,5,0,2,1,8.05,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
6,5,0,2,1,9.23,7.18,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
6,5,0,2,1,9.23,6.59,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,9.23,6.61,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,1,2,1,9.75,6.5,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,9.55,6.78,7.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
6,5,0,2,1,9.36,7.19,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,2,1,9.65,6.59,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
8,5,0,2,1,9.36,6.96,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,9.11,6.61,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,1,2,1,8.04,7.22,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,8.07,7.35,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,0,2,1,8.07,7.28,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,1,2,1,7.99,7.32,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,0,2,1,8.03,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,1,2,1,8.03,7.35,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,0,2,1,8.01,7.13,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,8.01,7.04,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,8.01,7.32,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,1,2,1,8.29,7.36,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,4,3,2
7,5,1,2,1,8.31,7.31,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
5,5,0,2,1,10.0,6.6,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,4,3,2
6,5,1,2,1,8.97,6.69,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,0,2,1,9.11,6.56,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
7,5,0,2,1,9.12,6.74,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,0,2,1,9.32,7.28,7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,0,2,1,8.97,6.69,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
6,5,0,2,1,9.0,6.86,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
6,5,0,2,1,9.07,6.92,7.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
7,5,0,2,1,9.33,6.86,7.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
6,5,1,2,1,9.29,6.87,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
7,5,0,3,1,9.4,6.99,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,9.08,6.91,7.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,1,2,1,9.15,7.25,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,1,2,1,9.18,6.98,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,5,3,2
8,5,1,2,1,9.16,7.1,7.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
10,5,1,3,1,10.48,7.51,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,3,3,2
9,5,1,2,1,9.13,7.34,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,3,3,2
8,5,1,2,1,9.39,6.99,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,0,2,1,9.4,7.06,7.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,0,2,1,9.21,7.21,7.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,5,3,2
9,5,1,3,1,9.76,7.57,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,3,3,2
8,5,1,2,1,9.23,7.17,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,1,2,1,9.22,7.09,7.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,1,2,1,9.44,7.36,7.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,0,2,1,9.43,7.02,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,1,2,1,9.63,7.42,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
8,5,1,1,1,9.95,7.65,7.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,3,2
8,5,1,2,1,9.23,7.42,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
7,5,0,2,1,9.07,7.39,7.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,5,0,2,1,9.3,7.32,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,5,0,2,1,9.06,7.15,7.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
9,5,1,3,1,9.49,7.62,7.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
8,5,0,2,1,9.33,7.31,7.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,0,2,1,9.28,7.0,7.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,9.0,6.63,7.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,2,1,9.0,6.76,7.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,9.0,6.66,7.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,2,1,8.88,7.14,7.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,8.92,7.14,7.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,1,2,1,8.88,7.17,7.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
6,5,0,1,1,8.95,7.04,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,2
7,5,0,2,1,9.31,7.24,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,1,1,9.48,7.03,7.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,2
6,5,0,1,1,9.48,7.04,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
6,5,1,1,1,9.48,7.06,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,8.96,6.79,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,8.94,6.72,7.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,2,1,9.02,6.85,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
6,5,0,2,1,8.88,6.7,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,1,2,1,9.15,6.74,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,3,2
6,5,1,2,1,8.88,7.24,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,2,1,8.88,7.1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,2,1,9.11,6.46,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
4,4,1,1,1,9.09,6.96,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,1,1,1,8.96,6.87,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,4,1,1,1,9.12,6.9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,1,2,2,9.12,7.46,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,6,0,2,2,9.1,7.16,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,3,2
5,6,0,1,1,9.13,7.1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
6,7,1,1,1,9.04,7.1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
5,5,0,1,1,9.14,6.89,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,6,0,1,1,9.04,6.81,6.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,6,1,1,1,9.06,6.83,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,3,2
5,6,0,1,1,9.48,6.93,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,6,1,1,1,9.51,6.84,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,6,0,1,1,8.99,6.82,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,2
5,7,0,1,1,8.85,7.12,7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
5,6,0,1,1,9.08,6.85,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,3,2
7,4,1,2,1,9.57,7.67,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
8,5,0,2,1,9.68,7.17,7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
8,5,1,2,1,9.31,7.33,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,3,3,2
8,7,1,2,1,9.58,7.21,7.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,1,2,1,9.5,7.06,7.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,1,2,1,9.43,7.39,7.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2,3,2
7,5,0,1,1,8.2,7.04,7.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,1,1,1,8.11,7.13,7.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,8.06,6.26,7.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,7.84,6.26,7.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,7.84,6.26,7.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,8.06,6.26,7.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,2,1,8.01,6.65,7.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,1,2,1,8.23,6.57,7.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,1,2,1,7.88,6.51,7.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,8.4,6.27,6.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,9.03,6.75,7.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,0,2,1,8.88,7.36,7.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,1,1,1,9.16,7.31,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,4,3,2
6,6,1,1,1,9.33,7.1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
8,5,1,1,1,8.23,7.12,7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
8,5,1,1,1,8.2,6.94,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
8,5,1,1,1,8.26,7.11,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,2,3,2
8,5,1,1,1,8.26,7.11,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
9,5,2,0,1,10.83,7.52,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,4,4,3,2
5,6,1,2,1,9.48,7.09,7.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
7,6,0,3,1,9.23,7.11,7.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,4,3,3,2
7,7,0,2,1,9.94,7.68,7.68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
6,6,0,2,1,9.37,6.56,7.26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
6,7,1,2,1,9.31,7.32,7.88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,4,4,3,2
6,5,1,1,1,9.25,6.92,7.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
7,6,1,2,1,9.22,7.2,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
7,5,0,1,1,9.17,7.06,7.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,0,2,1,9.19,6.89,6.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,3,2
5,5,1,1,1,9.17,6.96,6.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,1,1,1,9.06,6.79,7.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
6,7,1,1,1,9.14,6.88,6.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,4,2,3,2
5,5,1,1,1,9.04,6.96,6.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,6,1,1,1,9.04,6.8,6.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
5,5,1,1,1,9.19,6.96,6.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,7,1,1,1,9.17,7.04,7.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,3,2
5,8,1,1,1,9.13,7.09,7.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,3,2
6,5,0,2,1,9.6,7.0,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
5,6,1,1,1,9.27,6.96,6.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,1,1,1,9.12,6.76,6.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,0,2,2,9.04,7.45,7.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,3,0,3,2
6,7,1,2,1,9.08,7.36,7.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,3,2
6,6,1,1,1,9.08,7.13,7.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
6,6,1,1,1,9.25,7.31,7.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
5,6,0,1,1,9.14,6.58,7.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,3,2
6,5,1,1,1,9.25,7.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,7,0,1,1,9.1,6.96,6.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,5,0,3,2
5,7,1,1,1,9.29,7.13,7.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,8,1,1,1,9.05,6.71,6.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,3,2
5,6,0,1,1,9.34,6.92,6.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
5,7,0,1,1,9.18,6.95,6.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
4,7,1,1,1,8.46,6.65,7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
4,7,0,1,1,8.68,6.77,6.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,2
4,5,0,1,1,8.67,6.62,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,3,2
5,8,0,1,1,8.91,6.84,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,3,2
5,6,1,1,1,9.17,7.27,7.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
5,6,1,1,1,9.29,7.39,7.39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
5,5,1,1,1,9.17,7.1,7.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,3,0,2,1,9.28,7.67,7.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,2
6,7,1,1,1,9.16,6.87,7.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,3,2
5,6,0,1,1,9.16,6.93,7.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
5,6,0,1,1,9.2,6.84,6.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,0,2,2,9.1,7.37,7.37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,5,1,1,1,9.45,7.13,7.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
5,3,0,1,1,9.05,7.12,7.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
7,6,0,2,1,9.56,7.1,7.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,4,4,3,2
5,5,0,1,1,9.11,7.03,7.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,3,0,3,2
8,4,1,2,1,10.14,7.22,8.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,4,5,3,2
6,7,0,1,1,9.18,6.92,6.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,6,1,1,1,8.95,7.08,7.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
