Overall Qual,Overall Cond,Bsmt Full Bath,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Cars,Sold Age,Transformed Lot Frontage,Transformed Mas Vnr Area,Transformed BsmtFin SF 1,Transformed Lot Area,Transformed 1st Flr SF,Transformed 2nd Flr SF,Transformed Gr Liv Area,Transformed Screen Porch,MS SubClass_20,MS SubClass_30,MS SubClass_60,MS SubClass_75,MS Zoning_FV,Alley_None,Lot Shape_IR2,Land Contour_HLS,Lot Config_CulDSac,Lot Config_Inside,Land Slope_Mod,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Crawfor,Neighborhood_GrnHill,Neighborhood_NPkVill,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_Somerst,Neighborhood_StoneBr,Condition 1_Norm,Condition 1_PosN,Bldg Type_1Fam,House Style_1Story,Roof Style_Hip,Roof Matl_WdShngl,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 2nd_MetalSd,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_Slab,Central Air_N,Garage Type_BuiltIn,Sale Condition_Partial,Exter Qual_encoded,Bsmt Qual_encoded,Heating QC_encoded,Kitchen Qual_encoded,Pool QC_encoded,Bsmt Exposure_encoded,BsmtFin Type 1_encoded,Functional_encoded,Garage Finish_encoded,Fence_encoded
8,5,1,2,0,5,1,3,19,4.5,0.0,7.28,9.43,7.39,0.0,7.39,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,4,5,4,0,1,6,7,2,4
7,5,0,1,1,5,1,2,19,3.56,0.0,0.0,8.2,7.04,0.0,7.04,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,4,5,4,0,1,1,7,2,0
8,5,1,1,1,4,1,2,19,3.64,0.0,6.95,8.11,7.13,0.0,7.13,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,4,5,4,0,1,6,7,3,0
7,5,0,2,1,4,0,2,19,3.43,0.0,0.0,8.06,6.26,6.4,7.09,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,4,5,4,0,1,1,7,2,0
7,5,0,2,1,4,0,2,19,3.22,0.0,0.0,7.84,6.26,6.44,7.11,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,5,4,0,1,1,7,2,0
7,5,0,2,1,4,0,2,19,3.22,0.0,0.0,7.84,6.26,6.44,7.11,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,5,4,0,1,1,7,2,0
7,5,0,2,1,4,0,2,19,3.43,0.0,0.0,8.06,6.26,6.4,7.09,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,5,4,0,1,1,7,2,0
6,5,0,2,1,4,0,2,19,4.19,6.24,5.87,8.01,6.65,6.63,7.33,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,5,4,0,1,6,7,1,0
7,5,1,2,1,6,0,2,19,3.58,5.39,6.11,8.23,6.57,6.61,7.28,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,4,5,4,0,1,6,7,1,0
7,5,1,2,1,6,0,2,19,3.58,0.0,6.46,7.88,6.51,6.57,7.23,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,5,4,0,1,6,7,1,0
7,5,0,2,1,4,0,2,19,3.58,0.0,0.0,8.4,6.27,6.31,6.99,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,5,4,0,1,1,7,2,0
7,5,0,2,1,6,1,1,19,4.74,0.0,0.0,9.03,6.75,6.73,7.44,4.71,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,4,4,5,4,0,1,1,7,1,4
8,5,0,2,0,6,1,2,19,4.11,0.0,0.0,8.88,7.36,0.0,7.36,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,4,4,5,4,0,1,1,7,2,0
8,5,1,1,1,6,1,2,19,3.43,0.0,6.08,9.16,7.31,0.0,7.31,5.38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,4,4,5,5,0,3,2,7,3,0
6,6,1,1,1,6,1,2,19,4.55,0.0,6.64,9.33,7.1,0.0,7.1,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,4,3,3,0,1,5,7,2,0
8,5,1,1,0,4,3,2,19,3.61,0.0,6.92,8.23,7.12,0.0,7.12,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,4,3,0,4,6,7,3,0
8,5,1,1,0,4,1,2,19,3.61,0.0,6.76,8.2,6.94,0.0,6.94,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,3,4,0,4,6,7,3,0
8,5,1,1,0,4,1,2,19,3.71,0.0,6.69,8.26,7.11,0.0,7.11,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,3,4,0,4,6,7,3,0
8,5,1,1,0,4,1,2,19,3.71,0.0,6.48,8.26,7.11,0.0,7.11,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,3,4,0,4,6,7,3,0
9,5,2,0,1,5,1,3,19,4.23,0.0,7.5,10.83,7.52,0.0,7.52,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,4,5,4,4,0,4,6,7,3,0
5,6,1,2,0,6,0,2,19,4.38,4.98,6.87,9.48,7.09,0.0,7.09,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,1,6,7,3,3
7,6,0,3,0,8,1,2,19,4.63,4.97,0.0,9.23,7.11,6.55,7.56,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3,4,4,0,1,1,7,2,4
7,7,0,2,0,9,1,2,19,3.97,0.0,5.7,9.94,7.68,0.0,7.68,0.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,3,3,3,3,0,1,4,7,2,0
6,6,0,2,1,7,1,2,19,4.51,6.04,6.0,9.37,6.56,6.56,7.26,4.79,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,1,5,7,2,0
6,7,1,2,1,9,1,2,19,4.51,5.4,6.43,9.31,7.32,7.04,7.88,5.41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,2,4,7,1,0
6,5,1,1,2,8,1,2,19,4.39,5.67,5.51,9.25,6.92,6.66,7.49,5.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4,3,0,1,3,5,2,0
7,6,1,2,0,7,0,2,19,4.37,5.58,6.32,9.22,7.2,0.0,7.2,5.58,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,1,4,7,2,0
7,5,0,1,1,6,0,2,19,4.39,5.13,0.0,9.17,7.06,0.0,7.06,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,1,1,7,1,0
5,5,0,2,0,6,0,1,19,4.33,0.0,5.99,9.19,6.89,0.0,6.89,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4,3,0,3,5,7,3,0
5,5,1,1,0,6,0,2,19,4.39,0.0,6.63,9.17,6.96,0.0,6.96,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,3,4,3,0,1,5,7,2,0
5,5,1,1,1,7,0,2,19,4.29,5.71,5.89,9.06,6.79,6.79,7.48,5.6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,2,5,7,2,0
6,7,1,1,0,4,1,2,19,4.37,5.32,6.63,9.14,6.88,0.0,6.88,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,3,5,7,2,0
5,5,1,1,1,5,0,1,19,4.26,5.13,6.92,9.04,6.96,0.0,6.96,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,3,4,7,2,2
5,6,1,1,0,6,0,1,19,4.26,0.0,6.61,9.04,6.8,0.0,6.8,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,4,4,3,0,4,6,7,2,0
5,5,1,1,0,6,0,1,19,4.29,0.0,6.68,9.19,6.96,0.0,6.96,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,1,4,7,2,0
5,7,1,1,0,6,0,1,19,4.39,4.95,6.4,9.17,7.04,0.0,7.04,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3,4,3,0,3,5,7,1,0
5,8,1,1,1,6,0,2,19,4.28,5.12,6.5,9.13,7.09,0.0,7.09,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,3,4,4,0,2,6,7,1,3
6,5,0,2,1,8,1,2,19,3.97,5.53,6.03,9.6,7.0,6.8,7.6,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,1,3,7,2,2
5,6,1,1,0,6,0,1,19,4.29,0.0,6.82,9.27,6.96,0.0,6.96,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,1,3,7,1,0
5,5,1,1,0,5,0,2,19,4.26,0.0,6.26,9.12,6.76,0.0,6.76,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,1,4,7,1,0
5,5,0,2,0,8,0,2,19,4.26,4.81,6.27,9.04,7.45,0.0,7.45,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,5,3,0,1,2,7,3,0
6,7,1,2,0,7,2,1,19,4.39,0.0,6.8,9.08,7.36,0.0,7.36,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,3,3,5,4,0,2,5,6,2,3
6,6,1,1,0,6,2,1,19,4.39,6.05,6.32,9.08,7.13,0.0,7.13,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,1,4,7,2,3
6,6,1,1,1,7,1,2,19,3.99,4.73,5.56,9.25,7.31,0.0,7.31,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,1,5,7,3,0
5,6,0,1,1,7,1,2,19,4.45,0.0,5.89,9.14,6.58,6.58,7.27,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4,3,0,1,5,7,3,0
6,5,1,1,0,6,0,1,19,4.33,4.66,6.24,9.25,7.0,0.0,7.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,4,5,7,2,0
5,7,0,1,1,6,0,2,19,4.25,4.45,6.34,9.1,6.96,0.0,6.96,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,1,3,7,2,1
5,7,1,1,0,6,0,1,19,4.39,4.49,6.45,9.29,7.13,0.0,7.13,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,1,5,7,1,3
6,8,1,1,0,4,1,1,19,4.11,0.0,6.35,9.05,6.71,0.0,6.71,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,3,5,3,0,1,4,7,1,3
5,6,0,1,0,4,1,1,19,4.39,0.0,6.19,9.34,6.92,0.0,6.92,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,3,3,4,3,0,1,4,7,2,0
5,7,0,1,0,5,1,1,19,4.23,0.0,0.0,9.18,6.95,0.0,6.95,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,3,3,5,3,0,1,1,7,1,2
4,7,1,1,1,5,0,1,19,3.95,0.0,5.95,8.46,6.65,6.12,7.12,4.16,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,3,3,3,0,1,5,7,1,3
4,7,0,1,0,4,0,0,19,3.95,0.0,0.0,8.68,6.77,0.0,6.77,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,4,3,2,0,1,1,7,0,0
4,5,0,1,0,5,0,2,19,3.97,4.69,0.0,8.67,6.62,0.0,6.62,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,2,4,3,0,2,1,7,1,0
5,8,0,1,0,5,0,2,19,4.53,0.0,0.0,8.91,6.84,5.76,7.13,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,4,3,0,1,1,7,1,3
5,6,1,1,0,7,1,2,19,4.39,0.0,6.82,9.17,7.27,0.0,7.27,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,2,4,6,1,0
5,6,1,1,0,6,1,1,19,4.5,5.02,3.71,9.29,7.39,0.0,7.39,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,3,3,5,3,0,2,2,6,2,3
5,5,1,1,0,7,0,1,19,4.39,4.98,6.9,9.17,7.1,0.0,7.1,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,0,1,5,7,2,0
5,3,0,2,0,7,0,2,19,4.5,3.81,6.63,9.28,7.67,0.0,7.67,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,3,3,3,0,1,2,4,1,3
6,7,1,1,0,5,2,1,19,4.38,0.0,6.0,9.16,6.87,6.43,7.36,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,2,0,1,4,7,1,3
5,6,0,1,1,7,1,1,19,4.38,0.0,0.0,9.16,6.93,6.56,7.46,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4,3,0,1,1,6,1,3
5,6,0,1,0,5,0,1,19,4.42,0.0,6.19,9.2,6.84,0.0,6.84,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,3,3,3,0,1,4,7,1,3
5,5,0,2,0,8,0,2,19,4.29,0.0,0.0,9.1,7.37,0.0,7.37,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,1,1,7,1,0
6,5,1,1,0,6,2,2,19,4.29,0.0,6.85,9.45,7.13,0.0,7.13,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,1,5,7,2,0
5,3,0,1,0,6,0,2,19,4.45,5.32,6.4,9.05,7.12,0.0,7.12,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,1,3,7,1,2
7,6,0,2,1,8,2,2,19,4.49,5.74,6.1,9.56,7.1,6.85,7.68,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3,5,4,0,1,3,7,3,4
5,5,0,1,0,5,0,1,19,4.33,0.0,6.7,9.11,7.03,0.0,7.03,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,1,2,6,1,2
8,4,1,2,0,8,1,2,19,5.16,0.0,6.94,10.14,7.22,7.22,8.04,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,3,4,4,5,1,6,7,1,4
6,7,0,1,0,5,0,2,19,4.7,5.81,0.0,9.18,6.92,0.0,6.92,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,3,3,3,0,1,1,7,2,0
5,6,1,1,0,6,0,2,19,4.26,4.8,6.69,8.95,7.08,0.0,7.08,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,5,7,1,2
5,6,1,1,0,6,1,1,19,4.26,4.86,6.62,9.01,7.04,0.0,7.04,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,5,7,2,0
5,5,0,1,1,6,1,1,19,4.26,0.0,6.44,9.04,7.22,0.0,7.22,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,3,2,4,3,0,2,4,7,2,4
6,5,0,1,1,7,0,1,19,4.39,5.17,6.34,9.36,7.23,0.0,7.23,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,1,3,7,2,0
6,6,0,1,1,7,1,2,19,4.39,6.45,5.32,9.17,7.2,0.0,7.2,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,1,3,7,2,0
5,6,1,1,0,6,1,1,19,4.84,5.61,6.52,9.21,7.22,0.0,7.22,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,3,4,7,2,3
5,5,1,1,0,6,1,1,19,4.25,0.0,6.8,9.61,7.0,0.0,7.0,4.81,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,1,3,7,3,1
6,6,1,1,0,6,1,1,19,4.29,0.0,6.82,9.23,7.03,0.0,7.03,4.96,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,5,3,0,3,4,7,3,0
5,6,0,1,0,6,1,1,19,4.29,4.17,5.89,9.21,7.12,0.0,7.12,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,1,4,6,1,3
5,5,1,1,0,4,2,2,19,4.39,0.0,6.85,8.86,6.85,0.0,6.85,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,4,3,3,0,4,6,7,1,0
6,8,1,1,0,6,0,1,19,4.26,5.18,6.72,9.0,6.96,0.0,6.96,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,1,5,7,2,0
6,5,0,1,0,5,1,2,19,4.33,0.0,0.0,9.33,7.23,0.0,7.23,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,3,5,3,0,1,1,7,1,0
5,6,1,1,0,4,0,1,19,4.2,0.0,6.49,9.46,6.92,0.0,6.92,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,3,5,3,0,1,6,7,2,3
6,6,0,1,1,5,1,2,19,4.33,6.26,0.0,9.23,7.36,0.0,7.36,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,1,1,7,1,0
5,7,0,1,0,6,0,2,19,4.03,0.0,5.61,8.95,7.04,0.0,7.04,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,4,5,3,0,1,4,5,1,2
5,5,0,1,0,6,1,1,19,4.19,0.0,6.19,9.31,6.91,0.0,6.91,5.67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,3,5,3,0,1,2,7,1,0
5,6,1,1,1,6,0,1,19,4.39,0.0,4.98,9.52,6.96,0.0,6.96,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,4,3,0,1,3,7,3,3
5,6,1,1,0,4,0,1,19,4.45,0.0,6.61,9.64,6.79,0.0,6.79,5.28,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,3,3,5,3,0,1,3,7,3,0
7,5,1,1,1,7,3,3,19,4.78,0.0,0.0,9.97,7.62,0.0,7.62,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,4,3,5,3,0,1,1,6,1,0
5,5,1,1,0,6,0,2,19,4.26,0.0,6.2,9.5,7.23,0.0,7.23,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,3,4,3,0,1,3,6,1,0
5,5,2,2,1,10,1,3,19,4.55,0.0,6.93,10.01,7.24,7.13,7.88,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,3,3,0,2,6,3,2,0
6,6,0,1,1,6,0,2,19,3.93,0.0,0.0,8.92,6.8,6.02,7.18,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,3,0,1,1,7,1,0
6,6,0,2,0,6,0,1,19,3.93,0.0,6.43,8.85,6.76,6.1,7.18,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,2,4,3,0,1,2,6,1,0
3,8,0,1,0,5,0,1,19,4.11,0.0,0.0,9.25,6.57,0.0,6.57,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,5,4,0,1,1,7,1,0
5,7,0,1,0,4,0,1,19,4.51,0.0,6.03,8.59,6.73,0.0,6.73,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,3,5,4,0,1,3,7,1,3
5,6,0,1,0,4,0,1,19,4.11,0.0,0.0,8.59,6.98,0.0,6.98,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,3,5,3,0,1,1,7,1,0
